name,marketPrice,imageUrl
Corviknight,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497561_in_200x200.jpg
Ting-Lu ex - 243/193,1.11,https://tcgplayer-cdn.tcgplayer.com/product/497653_in_200x200.jpg
Spidops,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497429_in_200x200.jpg
Vigoroth,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497579_in_200x200.jpg
Maschiff - 142/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497650_in_200x200.jpg
Luxio,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497481_in_200x200.jpg
Lycanroc ex - 241/193,1.67,https://tcgplayer-cdn.tcgplayer.com/product/497651_in_200x200.jpg
Noibat,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497570_in_200x200.jpg
Rabsca - 099/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497514_in_200x200.jpg
Frigibax - 058/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497469_in_200x200.jpg
Abomasnow,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497422_in_200x200.jpg
Glimmet - 124/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497539_in_200x200.jpg
Cetoddle - 054/193,0.1,https://tcgplayer-cdn.tcgplayer.com/product/497465_in_200x200.jpg
Luvdisc,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497458_in_200x200.jpg
Shinx - 069/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497480_in_200x200.jpg
Grafaiai,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497661_in_200x200.jpg
Nymble - 019/193,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497430_in_200x200.jpg
Sudowoodo,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497524_in_200x200.jpg
Tarountula - 016/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497427_in_200x200.jpg
Rellor - 026/193,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497437_in_200x200.jpg
Passimian,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497533_in_200x200.jpg
Quaxly - 050/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497461_in_200x200.jpg
Voltorb,0.04,https://tcgplayer-cdn.tcgplayer.com/product/497477_in_200x200.jpg
Quaxwell - 051/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497462_in_200x200.jpg
Slakoth,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497578_in_200x200.jpg
Rookidee,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497583_in_200x200.jpg
Rellor - 025/193,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497436_in_200x200.jpg
